Sezon,Tarih,Ev Sahibi,Skor,Deplasman
2019-2020,29.02.2020,B. Dortmund       1,0     Freiburg
2019-2020,01.03.2020,Union Berlin       2,2     Wolfsburg
2019-2020,06.03.2020,Paderborn       1,2     Köln
2019-2020,07.03.2020,B. Leverkusen       4,0     E. Frankfurt
2019-2020,08.03.2020,Bayern Münih       2,0     Augsburg
2019-2020,11.03.2020,M'gladbach       2,1     Köln
2019-2020,16.05.2020,B. Dortmund       4,0     Schalke 04
2019-2020,17.05.2020,Köln       2,2     Mainz
2019-2020,18.05.2020,Werder Bremen       1,4     B. Leverkusen
2019-2020,22.05.2020,Hertha Berlin       4,0     Union Berlin
2019-2020,23.05.2020,M'gladbach       1,3     B. Leverkusen
2019-2020,24.05.2020,Schalke 04       0,3     Augsburg
2019-2020,26.05.2020,B. Dortmund       0,1     Bayern Münih
2019-2020,27.05.2020,Leipzig       2,2     Hertha Berlin
2019-2020,29.05.2020,Freiburg       0,1     B. Leverkusen
2019-2020,30.05.2020,Wolfsburg       1,2     E. Frankfurt
2019-2020,31.05.2020,M'gladbach       4,1     Union Berlin
2019-2020,01.06.2020,Köln       2,4     Leipzig
2019-2020,03.06.2020,Werder Bremen       0,3     E. Frankfurt
2019-2020,05.06.2020,Freiburg       1,0     M'gladbach
2019-2020,06.06.2020,Leipzig       1,1     Paderborn
2019-2020,07.06.2020,Werder Bremen       0,1     Wolfsburg
2019-2020,12.06.2020,Hoffenheim       0,2     Leipzig
2019-2020,13.06.2020,Wolfsburg       2,2     Freiburg
2019-2020,14.06.2020,Mainz       0,1     Augsburg
2019-2020,16.06.2020,M'gladbach       3,0     Wolfsburg
2019-2020,17.06.2020,E. Frankfurt       2,1     Schalke 04
2019-2020,20.06.2020,Bayern Münih       3,1     Freiburg
2019-2020,27.06.2020,B. Dortmund       0,4     Hoffenheim
2020-2021,18.09.2020,Bayern Münih       8,0     Schalke 04
2020-2021,19.09.2020,E. Frankfurt       1,1     A. Bielefeld
2020-2021,20.09.2020,Leipzig       3,1     Mainz
2020-2021,25.09.2020,Hertha Berlin       1,3     E. Frankfurt
2020-2021,26.09.2020,M'gladbach       1,1     Union Berlin
2020-2021,27.09.2020,Hoffenheim       4,1     Bayern Münih
2020-2021,02.10.2020,Union Berlin       4,0     Mainz
2020-2021,03.10.2020,B. Dortmund       4,0     Freiburg
2020-2021,04.10.2020,Wolfsburg       0,0     Augsburg
2020-2021,17.10.2020,Hoffenheim       0,1     B. Dortmund
2020-2021,18.10.2020,Köln       1,1     E. Frankfurt
2020-2021,23.10.2020,Stuttgart       1,1     Köln
2020-2021,24.10.2020,Bayern Münih       5,0     E. Frankfurt
2020-2021,25.10.2020,Wolfsburg       2,1     A. Bielefeld
2020-2021,26.10.2020,B. Leverkusen       3,1     Augsburg
2020-2021,30.10.2020,Schalke 04       1,1     Stuttgart
2020-2021,31.10.2020,E. Frankfurt       1,1     Werder Bremen
2020-2021,01.11.2020,Freiburg       2,4     B. Leverkusen
2020-2021,02.11.2020,Hoffenheim       1,3     Union Berlin
2020-2021,06.11.2020,Werder Bremen       1,1     Köln
2020-2021,07.11.2020,Leipzig       3,0     Freiburg
2020-2021,08.11.2020,Wolfsburg       2,1     Hoffenheim
2020-2021,21.11.2020,Bayern Münih       1,1     Werder Bremen
2020-2021,22.11.2020,Freiburg       1,3     Mainz
2020-2021,27.11.2020,Wolfsburg       5,3     Werder Bremen
2020-2021,28.11.2020,B. Dortmund       1,2     Köln
2020-2021,29.11.2020,B. Leverkusen       0,0     Hertha Berlin
2020-2021,04.12.2020,Hertha Berlin       3,1     Union Berlin
2020-2021,05.12.2020,Freiburg       2,2     M'gladbach
2020-2021,06.12.2020,Werder Bremen       1,2     Stuttgart
2020-2021,07.12.2020,Hoffenheim       3,1     Augsburg
2020-2021,11.12.2020,Wolfsburg       2,1     E. Frankfurt
2020-2021,12.12.2020,B. Dortmund       1,5     Stuttgart
2020-2021,13.12.2020,Augsburg       2,2     Schalke 04
2020-2021,15.12.2020,E. Frankfurt       3,3     M'gladbach
2020-2021,16.12.2020,Schalke 04       0,2     Freiburg
2020-2021,18.12.2020,Union Berlin       2,1     B. Dortmund
2020-2021,19.12.2020,Leipzig       0,0     Köln
2020-2021,20.12.2020,Freiburg       4,1     Hertha Berlin
2020-2021,02.01.2021,Hoffenheim       1,3     Freiburg
2020-2021,03.01.2021,B. Dortmund       2,0     Wolfsburg
2020-2021,08.01.2021,M'gladbach       3,2     Bayern Münih
2020-2021,09.01.2021,B. Leverkusen       1,1     Werder Bremen
2020-2021,10.01.2021,Augsburg       1,4     Stuttgart
2020-2021,15.01.2021,Union Berlin       1,0     B. Leverkusen
2020-2021,16.01.2021,B. Dortmund       1,1     Mainz
2020-2021,17.01.2021,Bayern Münih       2,1     Freiburg
2020-2021,19.01.2021,M'gladbach       1,0     Werder Bremen
2020-2021,20.01.2021,Schalke 04       1,2     Köln
2020-2021,22.01.2021,M'gladbach       4,2     B. Dortmund
2020-2021,23.01.2021,B. Leverkusen       0,1     Wolfsburg
2020-2021,24.01.2021,Schalke 04       0,4     Bayern Münih
2020-2021,29.01.2021,Stuttgart       2,0     Mainz
2020-2021,30.01.2021,Bayern Münih       4,1     Hoffenheim
2020-2021,31.01.2021,Köln       3,1     A. Bielefeld
2020-2021,05.02.2021,Hertha Berlin       0,1     Bayern Münih
2020-2021,06.02.2021,B. Leverkusen       5,2     Stuttgart
2020-2021,07.02.2021,Hoffenheim       1,3     E. Frankfurt
2020-2021,12.02.2021,Leipzig       2,1     Augsburg
2020-2021,13.02.2021,B. Dortmund       2,2     Hoffenheim
2020-2021,14.02.2021,E. Frankfurt       2,0     Köln
2020-2021,15.02.2021,Bayern Münih       3,3     A. Bielefeld
2020-2021,19.02.2021,A. Bielefeld       0,3     Wolfsburg
2020-2021,20.02.2021,M'gladbach       1,2     Mainz
2020-2021,21.02.2021,Augsburg       1,1     B. Leverkusen
2020-2021,26.02.2021,Werder Bremen       2,1     E. Frankfurt
2020-2021,27.02.2021,Bayern Münih       5,1     Köln
2020-2021,28.02.2021,Union Berlin       1,1     Hoffenheim
2020-2021,05.03.2021,Schalke 04       0,0     Mainz
2020-2021,06.03.2021,M'gladbach       0,1     B. Leverkusen
2020-2021,07.03.2021,Köln       1,1     Werder Bremen
2020-2021,10.03.2021,A. Bielefeld       0,2     Werder Bremen
2020-2021,12.03.2021,Augsburg       3,1     M'gladbach
2020-2021,13.03.2021,Wolfsburg       5,0     Schalke 04
2020-2021,14.03.2021,B. Leverkusen       1,2     A. Bielefeld
2020-2021,19.03.2021,A. Bielefeld       0,1     Leipzig
2020-2021,20.03.2021,Bayern Münih       4,0     Stuttgart
2020-2021,21.03.2021,Hoffenheim       1,2     Mainz
2020-2021,03.04.2021,B. Dortmund       1,2     E. Frankfurt
2020-2021,04.04.2021,Stuttgart       1,0     Werder Bremen
2020-2021,09.04.2021,A. Bielefeld       1,0     Freiburg
2020-2021,10.04.2021,Bayern Münih       1,1     Union Berlin
2020-2021,11.04.2021,Schalke 04       1,0     Augsburg
2020-2021,12.04.2021,Hoffenheim       0,0     B. Leverkusen
2020-2021,16.04.2021,Leipzig       0,0     Hoffenheim
2020-2021,17.04.2021,M'gladbach       4,0     E. Frankfurt
2020-2021,18.04.2021,B. Dortmund       4,1     Werder Bremen
2020-2021,20.04.2021,Köln       2,1     Leipzig
2020-2021,21.04.2021,B. Dortmund       2,0     Union Berlin
2020-2021,23.04.2021,Augsburg       2,3     Köln
2020-2021,24.04.2021,Wolfsburg       0,2     B. Dortmund
2020-2021,25.04.2021,Leipzig       2,0     Stuttgart
2020-2021,03.05.2021,Mainz       1,1     Hertha Berlin
2020-2021,06.05.2021,Hertha Berlin       3,0     Freiburg
2020-2021,07.05.2021,Stuttgart       2,1     Augsburg
2020-2021,08.05.2021,B. Dortmund       3,2     Leipzig
2020-2021,09.05.2021,Köln       1,4     Freiburg
2020-2021,12.05.2021,Schalke 04       1,2     Hertha Berlin
2020-2021,15.05.2021,M'gladbach       1,2     Stuttgart
2020-2021,16.05.2021,Mainz       1,3     B. Dortmund
2020-2021,22.05.2021,Bayern Münih       5,2     Augsburg
2021-2022,13.08.2021,M'gladbach       1,1     Bayern Münih
2021-2022,14.08.2021,Wolfsburg       1,0     Bochum
2021-2022,15.08.2021,Mainz       1,0     Leipzig
2021-2022,20.08.2021,Leipzig       4,0     Stuttgart
2021-2022,21.08.2021,E. Frankfurt       0,0     Augsburg
2021-2022,22.08.2021,Hoffenheim       2,2     Union Berlin
2021-2022,27.08.2021,B. Dortmund       3,2     Hoffenheim
2021-2022,28.08.2021,Stuttgart       2,3     Freiburg
2021-2022,29.08.2021,Union Berlin       2,1     M'gladbach
2021-2022,11.09.2021,B. Leverkusen       3,4     B. Dortmund
2021-2022,12.09.2021,E. Frankfurt       1,1     Stuttgart
2021-2022,17.09.2021,Hertha Berlin       2,1     Greuther Fürth
2021-2022,18.09.2021,Bayern Münih       7,0     Bochum
2021-2022,19.09.2021,Stuttgart       1,3     B. Leverkusen
2021-2022,24.09.2021,Greuther Fürth       1,3     Bayern Münih
2021-2022,25.09.2021,Leipzig       6,0     Hertha Berlin
2021-2022,26.09.2021,Bochum       0,0     Stuttgart
2021-2022,01.10.2021,Köln       3,1     Greuther Fürth
2021-2022,02.10.2021,B. Dortmund       2,1     Augsburg
2021-2022,03.10.2021,Mainz       1,2     Union Berlin
2021-2022,15.10.2021,Hoffenheim       5,0     Köln
2021-2022,16.10.2021,B. Dortmund       3,1     Mainz
2021-2022,17.10.2021,B. Leverkusen       1,5     Bayern Münih
2021-2022,22.10.2021,Mainz       4,1     Augsburg
2021-2022,23.10.2021,Bayern Münih       4,0     Hoffenheim
2021-2022,24.10.2021,Köln       2,2     B. Leverkusen
2021-2022,29.10.2021,Hoffenheim       2,0     Hertha Berlin
2021-2022,30.10.2021,B. Dortmund       2,0     Köln
2021-2022,31.10.2021,Augsburg       4,1     Stuttgart
2021-2022,05.11.2021,Mainz       1,1     M'gladbach
2021-2022,06.11.2021,Bayern Münih       2,1     Freiburg
2021-2022,07.11.2021,Hertha Berlin       1,1     B. Leverkusen
2021-2022,19.11.2021,Augsburg       2,1     Bayern Münih
2021-2022,20.11.2021,B. Dortmund       2,1     Stuttgart
2021-2022,21.11.2021,Freiburg       0,2     E. Frankfurt
2021-2022,26.11.2021,Stuttgart       2,1     Mainz
2021-2022,27.11.2021,Wolfsburg       1,3     B. Dortmund
2021-2022,28.11.2021,E. Frankfurt       2,1     Union Berlin
2021-2022,03.12.2021,Union Berlin       2,1     Leipzig
2021-2022,04.12.2021,B. Leverkusen       7,1     Greuther Fürth
2021-2022,05.12.2021,Stuttgart       2,2     Hertha Berlin
2021-2022,10.12.2021,Köln       0,2     Augsburg
2021-2022,11.12.2021,Bayern Münih       2,1     Mainz
2021-2022,12.12.2021,Greuther Fürth       1,0     Union Berlin
2021-2022,14.12.2021,Stuttgart       0,5     Bayern Münih
2021-2022,15.12.2021,M'gladbach       2,3     E. Frankfurt
2021-2022,17.12.2021,Bayern Münih       4,0     Wolfsburg
2021-2022,18.12.2021,Leipzig       0,2     A. Bielefeld
2021-2022,19.12.2021,Freiburg       2,1     B. Leverkusen
2021-2022,07.01.2022,Bayern Münih       1,2     M'gladbach
2021-2022,08.01.2022,Leipzig       4,1     Mainz
2021-2022,09.01.2022,Hertha Berlin       1,3     Köln
2021-2022,14.01.2022,B. Dortmund       5,1     Freiburg
2021-2022,15.01.2022,Wolfsburg       0,0     Hertha Berlin
2021-2022,16.01.2022,Augsburg       1,1     E. Frankfurt
2021-2022,21.01.2022,E. Frankfurt       0,2     A. Bielefeld
2021-2022,22.01.2022,B. Leverkusen       5,1     Augsburg
2021-2022,23.01.2022,Leipzig       2,0     Wolfsburg
2021-2022,04.02.2022,Hertha Berlin       1,1     Bochum
2021-2022,05.02.2022,Stuttgart       2,3     E. Frankfurt
2021-2022,06.02.2022,B. Dortmund       2,5     B. Leverkusen
2021-2022,11.02.2022,Leipzig       3,1     Köln
2021-2022,12.02.2022,E. Frankfurt       0,2     Wolfsburg
2021-2022,13.02.2022,Union Berlin       0,3     B. Dortmund
2021-2022,18.02.2022,Mainz       3,2     B. Leverkusen
2021-2022,19.02.2022,Wolfsburg       1,2     Hoffenheim
2021-2022,20.02.2022,Bayern Münih       4,1     Greuther Fürth
2021-2022,25.02.2022,Hoffenheim       2,1     Stuttgart
2021-2022,26.02.2022,B. Leverkusen       3,0     A. Bielefeld
2021-2022,27.02.2022,Bochum       0,1     Leipzig
2021-2022,04.03.2022,A. Bielefeld       0,1     Augsburg
2021-2022,05.03.2022,Bayern Münih       1,1     B. Leverkusen
2021-2022,06.03.2022,Köln       0,1     Hoffenheim
2021-2022,12.03.2022,Union Berlin       1,1     Stuttgart
2021-2022,13.03.2022,B. Leverkusen       0,1     Köln
2021-2022,16.03.2022,Mainz       0,1     B. Dortmund
2021-2022,18.03.2022,Bochum       0,2     M'gladbach
2021-2022,19.03.2022,Stuttgart       3,2     Augsburg
2021-2022,20.03.2022,Leipzig       0,0     E. Frankfurt
2021-2022,01.04.2022,Union Berlin       1,0     Köln
2021-2022,02.04.2022,E. Frankfurt       0,0     Greuther Fürth
2021-2022,03.04.2022,Augsburg       3,0     Wolfsburg
2021-2022,06.04.2022,Augsburg       2,1     Mainz
2021-2022,08.04.2022,Stuttgart       0,2     B. Dortmund
2021-2022,09.04.2022,Bayern Münih       1,0     Augsburg
2021-2022,10.04.2022,Bochum       0,0     B. Leverkusen
2021-2022,16.04.2022,B. Dortmund       6,1     Wolfsburg
2021-2022,17.04.2022,A. Bielefeld       0,3     Bayern Münih
2021-2022,22.04.2022,Wolfsburg       5,0     Mainz
2021-2022,23.04.2022,Leipzig       1,2     Union Berlin
2021-2022,24.04.2022,Bochum       0,2     Augsburg
2021-2022,29.04.2022,Union Berlin       1,1     Greuther Fürth
2021-2022,30.04.2022,B. Dortmund       3,4     Bochum
2021-2022,02.05.2022,B. Leverkusen       2,0     E. Frankfurt
2021-2022,06.05.2022,Bochum       2,1     A. Bielefeld
2021-2022,07.05.2022,Freiburg       1,4     Union Berlin
2021-2022,08.05.2022,E. Frankfurt       1,1     M'gladbach
2021-2022,14.05.2022,B. Dortmund       2,1     Hertha Berlin
2022-2023,05.08.2022,E. Frankfurt       1,6     Bayern Münih
2022-2023,06.08.2022,Union Berlin       3,1     Hertha Berlin
2022-2023,07.08.2022,Stuttgart       1,1     Leipzig
2022-2023,12.08.2022,Freiburg       1,3     B. Dortmund
2022-2023,13.08.2022,B. Leverkusen       1,2     Augsburg
2022-2023,14.08.2022,Mainz       0,0     Union Berlin
2022-2023,19.08.2022,M'gladbach       1,0     Hertha Berlin
2022-2023,20.08.2022,B. Dortmund       2,3     Werder Bremen
2022-2023,21.08.2022,E. Frankfurt       1,1     Köln
2022-2023,26.08.2022,Freiburg       1,0     Bochum
2022-2023,27.08.2022,Leipzig       2,0     Wolfsburg
2022-2023,28.08.2022,Köln       0,0     Stuttgart
2022-2023,02.09.2022,B. Dortmund       1,0     Hoffenheim
2022-2023,03.09.2022,B. Leverkusen       2,3     Freiburg
2022-2023,04.09.2022,Augsburg       0,2     Hertha Berlin
2022-2023,09.09.2022,Werder Bremen       0,1     Augsburg
2022-2023,10.09.2022,Bayern Münih       2,2     Stuttgart
2022-2023,11.09.2022,Köln       0,1     Union Berlin
2022-2023,16.09.2022,Mainz       1,1     Hertha Berlin
2022-2023,17.09.2022,Augsburg       1,0     Bayern Münih
2022-2023,18.09.2022,Union Berlin       2,0     Wolfsburg
2022-2023,30.09.2022,Bayern Münih       4,0     B. Leverkusen
2022-2023,01.10.2022,Leipzig       4,0     Bochum
2022-2023,02.10.2022,Hertha Berlin       1,1     Hoffenheim
2022-2023,07.10.2022,Hoffenheim       1,2     Werder Bremen
2022-2023,08.10.2022,B. Leverkusen       4,0     Schalke 04
2022-2023,09.10.2022,M'gladbach       5,2     Köln
2022-2023,14.10.2022,Schalke 04       0,3     Hoffenheim
2022-2023,15.10.2022,E. Frankfurt       5,1     B. Leverkusen
2022-2023,16.10.2022,Köln       3,2     Augsburg
2022-2023,21.10.2022,Mainz       5,0     Köln
2022-2023,22.10.2022,B. Dortmund       5,0     Stuttgart
2022-2023,23.10.2022,Bochum       2,1     Union Berlin
2022-2023,28.10.2022,Werder Bremen       1,0     Hertha Berlin
2022-2023,29.10.2022,Bayern Münih       6,2     Mainz
2022-2023,30.10.2022,Union Berlin       2,1     M'gladbach
2022-2023,04.11.2022,M'gladbach       3,1     Stuttgart
2022-2023,05.11.2022,B. Dortmund       3,0     Bochum
2022-2023,06.11.2022,B. Leverkusen       5,0     Union Berlin
2022-2023,08.11.2022,Wolfsburg       2,0     B. Dortmund
2022-2023,09.11.2022,Köln       1,2     B. Leverkusen
2022-2023,11.11.2022,M'gladbach       4,2     B. Dortmund
2022-2023,12.11.2022,B. Leverkusen       2,0     Stuttgart
2022-2023,13.11.2022,Mainz       1,1     E. Frankfurt
2022-2023,20.01.2023,Leipzig       1,1     Bayern Münih
2022-2023,21.01.2023,Union Berlin       3,1     Hoffenheim
2022-2023,22.01.2023,B. Dortmund       4,3     Augsburg
2022-2023,24.01.2023,Schalke 04       1,6     Leipzig
2022-2023,25.01.2023,Mainz       1,2     B. Dortmund
2022-2023,27.01.2023,Leipzig       2,1     Stuttgart
2022-2023,28.01.2023,Freiburg       3,1     Augsburg
2022-2023,29.01.2023,Schalke 04       0,0     Köln
2022-2023,03.02.2023,Augsburg       1,0     B. Leverkusen
2022-2023,04.02.2023,B. Dortmund       5,1     Freiburg
2022-2023,05.02.2023,Stuttgart       0,2     Werder Bremen
2022-2023,10.02.2023,Schalke 04       0,0     Wolfsburg
2022-2023,11.02.2023,Bayern Münih       3,0     Bochum
2022-2023,12.02.2023,Hertha Berlin       4,1     M'gladbach
2022-2023,17.02.2023,Augsburg       1,0     Hoffenheim
2022-2023,18.02.2023,M'gladbach       3,2     Bayern Münih
2022-2023,19.02.2023,Union Berlin       0,0     Schalke 04
2022-2023,24.02.2023,Mainz       4,0     M'gladbach
2022-2023,25.02.2023,Leipzig       2,1     E. Frankfurt
2022-2023,26.02.2023,Freiburg       1,1     B. Leverkusen
2022-2023,03.03.2023,B. Dortmund       2,1     Leipzig
2022-2023,04.03.2023,Union Berlin       0,0     Köln
2022-2023,05.03.2023,B. Leverkusen       4,1     Hertha Berlin
2022-2023,10.03.2023,Köln       0,2     Bochum
2022-2023,11.03.2023,Bayern Münih       5,3     Augsburg
2022-2023,12.03.2023,Freiburg       2,1     Hoffenheim
2022-2023,17.03.2023,M'gladbach       2,2     Werder Bremen
2022-2023,18.03.2023,Hoffenheim       3,1     Hertha Berlin
2022-2023,19.03.2023,Union Berlin       2,0     E. Frankfurt
2022-2023,31.03.2023,E. Frankfurt       1,1     Bochum
2022-2023,01.04.2023,Leipzig       0,3     Mainz
2022-2023,02.04.2023,Köln       0,0     M'gladbach
2022-2023,08.04.2023,B. Dortmund       2,1     Union Berlin
2022-2023,09.04.2023,M'gladbach       2,0     Wolfsburg
2022-2023,14.04.2023,Schalke 04       5,2     Hertha Berlin
2022-2023,15.04.2023,Bayern Münih       1,1     Hoffenheim
2022-2023,16.04.2023,Werder Bremen       1,2     Freiburg
2022-2023,21.04.2023,Augsburg       1,1     Stuttgart
2022-2023,22.04.2023,Mainz       3,1     Bayern Münih
2022-2023,23.04.2023,Freiburg       4,0     Schalke 04
2022-2023,28.04.2023,Bochum       1,1     B. Dortmund
2022-2023,29.04.2023,Leipzig       1,0     Hoffenheim
2022-2023,30.04.2023,Bayern Münih       2,0     Hertha Berlin
2022-2023,05.05.2023,B. Leverkusen       1,2     Köln
2022-2023,06.05.2023,Freiburg       0,1     Leipzig
2022-2023,07.05.2023,B. Dortmund       6,0     Wolfsburg
2022-2023,12.05.2023,Köln       5,2     Hertha Berlin
2022-2023,13.05.2023,Bayern Münih       6,0     Schalke 04
2022-2023,14.05.2023,Stuttgart       1,1     B. Leverkusen
2022-2023,19.05.2023,Freiburg       2,0     Wolfsburg
2022-2023,20.05.2023,Hoffenheim       4,2     Union Berlin
2022-2023,21.05.2023,Mainz       1,4     Stuttgart
2022-2023,27.05.2023,B. Dortmund       2,2     Mainz
2023-2024,18.08.2023,Werder Bremen       0,4     Bayern Münih
2023-2024,19.08.2023,B. Leverkusen       3,2     Leipzig
2023-2024,20.08.2023,Union Berlin       4,1     Mainz
2023-2024,25.08.2023,Leipzig       5,1     Stuttgart
2023-2024,26.08.2023,Freiburg       1,0     Werder Bremen
2023-2024,27.08.2023,Mainz       1,1     E. Frankfurt
2023-2024,01.09.2023,B. Dortmund       2,2     Heidenheim
2023-2024,02.09.2023,B. Leverkusen       5,1     Darmstadt 98
2023-2024,03.09.2023,E. Frankfurt       1,1     Köln
2023-2024,15.09.2023,Bayern Münih       2,2     B. Leverkusen
2023-2024,16.09.2023,Leipzig       3,0     Augsburg
2023-2024,17.09.2023,Heidenheim       4,2     Werder Bremen
2023-2024,22.09.2023,Stuttgart       3,1     Darmstadt 98
2023-2024,23.09.2023,Bayern Münih       7,0     Bochum
2023-2024,24.09.2023,B. Leverkusen       4,1     Heidenheim
2023-2024,29.09.2023,Hoffenheim       1,3     B. Dortmund
2023-2024,30.09.2023,Wolfsburg       2,0     E. Frankfurt
2023-2024,01.10.2023,Darmstadt 98       4,2     Werder Bremen
2023-2024,06.10.2023,M'gladbach       2,2     Mainz
2023-2024,07.10.2023,B. Dortmund       4,2     Union Berlin
2023-2024,08.10.2023,B. Leverkusen       3,0     Köln
2023-2024,20.10.2023,B. Dortmund       1,0     Werder Bremen
2023-2024,21.10.2023,Union Berlin       0,3     Stuttgart
2023-2024,22.10.2023,Köln       3,1     M'gladbach
2023-2024,27.10.2023,Bochum       2,2     Mainz
2023-2024,28.10.2023,Bayern Münih       8,0     Darmstadt 98
2023-2024,29.10.2023,E. Frankfurt       3,3     B. Dortmund
2023-2024,03.11.2023,Darmstadt 98       1,2     Bochum
2023-2024,04.11.2023,Union Berlin       0,3     E. Frankfurt
2023-2024,05.11.2023,Wolfsburg       2,2     Werder Bremen
2023-2024,10.11.2023,M'gladbach       4,0     Wolfsburg
2023-2024,11.11.2023,Bayern Münih       4,2     Heidenheim
2023-2024,12.11.2023,B. Leverkusen       4,0     Union Berlin
2023-2024,24.11.2023,Köln       0,1     Bayern Münih
2023-2024,25.11.2023,B. Dortmund       4,2     M'gladbach
2023-2024,26.11.2023,Heidenheim       0,0     Bochum
2023-2024,01.12.2023,Darmstadt 98       0,1     Köln
2023-2024,02.12.2023,Leipzig       2,1     Heidenheim
2023-2024,03.12.2023,Mainz       0,1     Freiburg
2023-2024,08.12.2023,Hoffenheim       3,1     Bochum
2023-2024,09.12.2023,Union Berlin       3,1     M'gladbach
2023-2024,10.12.2023,Stuttgart       1,1     B. Leverkusen
2023-2024,15.12.2023,M'gladbach       2,2     Werder Bremen
2023-2024,16.12.2023,Mainz       0,1     Heidenheim
2023-2024,17.12.2023,Freiburg       2,0     Köln
2023-2024,19.12.2023,Werder Bremen       1,1     Leipzig
2023-2024,20.12.2023,Union Berlin       2,0     Köln
2023-2024,12.01.2024,Bayern Münih       3,0     Hoffenheim
2023-2024,13.01.2024,Leipzig       0,1     E. Frankfurt
2023-2024,14.01.2024,Bochum       1,1     Werder Bremen
2023-2024,20.01.2024,Freiburg       3,2     Hoffenheim
2023-2024,21.01.2024,Bayern Münih       0,1     Werder Bremen
2023-2024,24.01.2024,Bayern Münih       1,0     Union Berlin
2023-2024,26.01.2024,E. Frankfurt       1,0     Mainz
2023-2024,27.01.2024,Wolfsburg       1,1     Köln
2023-2024,28.01.2024,Union Berlin       1,0     Darmstadt 98
2023-2024,02.02.2024,Heidenheim       0,0     B. Dortmund
2023-2024,03.02.2024,Bayern Münih       3,1     M'gladbach
2023-2024,04.02.2024,Wolfsburg       2,2     Hoffenheim
2023-2024,07.02.2024,Mainz       1,1     Union Berlin
2023-2024,09.02.2024,B. Dortmund       3,0     Freiburg
2023-2024,10.02.2024,Union Berlin       1,0     Wolfsburg
2023-2024,11.02.2024,Stuttgart       3,1     Mainz
2023-2024,16.02.2024,Köln       0,1     Werder Bremen
2023-2024,17.02.2024,Wolfsburg       1,1     B. Dortmund
2023-2024,18.02.2024,Freiburg       3,3     E. Frankfurt
2023-2024,23.02.2024,B. Leverkusen       2,1     Mainz
2023-2024,24.02.2024,Union Berlin       2,2     Heidenheim
2023-2024,25.02.2024,E. Frankfurt       2,2     Wolfsburg
2023-2024,01.03.2024,Freiburg       2,2     Bayern Münih
2023-2024,02.03.2024,Union Berlin       0,2     B. Dortmund
2023-2024,03.03.2024,Köln       0,2     B. Leverkusen
2023-2024,08.03.2024,Stuttgart       2,0     Union Berlin
2023-2024,09.03.2024,Bayern Münih       8,1     Mainz
2023-2024,10.03.2024,Bochum       1,2     Freiburg
2023-2024,15.03.2024,Köln       1,5     Leipzig
2023-2024,16.03.2024,Union Berlin       2,1     Werder Bremen
2023-2024,17.03.2024,Freiburg       2,3     B. Leverkusen
2023-2024,30.03.2024,Leipzig       0,0     Mainz
2023-2024,31.03.2024,Augsburg       1,1     Köln
2023-2024,05.04.2024,E. Frankfurt       1,1     Werder Bremen
2023-2024,06.04.2024,Union Berlin       0,1     B. Leverkusen
2023-2024,07.04.2024,Hoffenheim       3,1     Augsburg
2023-2024,12.04.2024,Augsburg       2,0     Union Berlin
2023-2024,13.04.2024,Bayern Münih       2,0     Köln
2023-2024,14.04.2024,Darmstadt 98       0,1     Freiburg
2023-2024,19.04.2024,E. Frankfurt       3,1     Augsburg
2023-2024,20.04.2024,Wolfsburg       1,0     Bochum
2023-2024,21.04.2024,Werder Bremen       2,1     Stuttgart
2023-2024,26.04.2024,Bochum       3,2     Hoffenheim
2023-2024,27.04.2024,Bayern Münih       2,1     E. Frankfurt
2023-2024,28.04.2024,M'gladbach       0,0     Union Berlin
2023-2024,03.05.2024,Hoffenheim       1,1     Leipzig
2023-2024,04.05.2024,B. Dortmund       5,1     Augsburg
2023-2024,05.05.2024,Union Berlin       3,4     Bochum
2023-2024,10.05.2024,Augsburg       0,1     Stuttgart
2023-2024,11.05.2024,Leipzig       1,1     Werder Bremen
2023-2024,12.05.2024,Darmstadt 98       0,6     Hoffenheim
2023-2024,18.05.2024,B. Dortmund       4,0     Darmstadt 98
2023-2024,23.05.2024,Bochum       0,3     F. Düsseldorf
2023-2024,27.05.2024,F. Düsseldorf       0,3     Bochum
